img1,img2,deepfake,FaceNet_genuine,FaceNet_fake,DeepFace_genuine,DeepFace_fake,Arcface_genuine,Arcface_fake,Magface_genuine,Magface_fake
roztriedene/16/CFP_1.jpg,roztriedene/16/CFP_2.jpg,roztriedene/16/Deep_2.jpg,0.8692668641553787,1.3807414440522394,0.7118289746083423,0.8074566492117171,0.84394246,1.3504915,0.88387054,1.36095
roztriedene/17/CFP_1.jpg,roztriedene/17/CFP_2.jpg,roztriedene/17/Deep_2.jpg,0.7952445144511022,1.4426354741161111,0.605390228208781,0.5325283866030524,0.65373254,1.4436864,0.52104,1.393302
roztriedene/18/CFP_1.jpg,roztriedene/18/CFP_2.jpg,roztriedene/18/Deep_2.jpg,0.6169164455400318,1.4104961579440534,0.4051257114155951,0.4736553070184815,0.6406039,1.3075767,0.65087837,1.3945527
roztriedene/19/CFP_1.jpg,roztriedene/19/CFP_2.jpg,roztriedene/19/Deep_2.jpg,0.6182224372023084,1.2705495077305247,0.5350110720106187,0.7849086424385381,0.6536666,1.2423984,0.7145954,1.3242993
roztriedene/20/CFP_1.jpg,roztriedene/20/CFP_2.jpg,roztriedene/20/Deep_2.jpg,0.6874114705857403,1.2754253718479114,0.8058627377791503,0.7985135042297367,0.6569072,1.4101993,0.65716124,1.3850522
roztriedene/21/CFP_1.jpg,roztriedene/21/CFP_2.jpg,roztriedene/21/Deep_2.jpg,0.7473834357615796,1.4940864411988966,0.5013058486535583,0.6291605527222336,0.6721717,1.5009395,0.6497518,1.3771715
roztriedene/22/CFP_1.jpg,roztriedene/22/CFP_2.jpg,roztriedene/22/Deep_2.jpg,0.43627966469777346,1.4576277201497656,0.3674459829638691,0.5919843579507233,0.6682386,1.473015,0.5640597,1.402243
roztriedene/23/CFP_1.jpg,roztriedene/23/CFP_2.jpg,roztriedene/23/Deep_2.jpg,0.6720087559214496,1.2918280497924015,0.5508809788665152,0.7000146928897221,0.72711676,1.3763766,0.67231596,1.3408898
roztriedene/24/CFP_1.jpg,roztriedene/24/CFP_2.jpg,roztriedene/24/Deep_2.jpg,0.2686560459944452,1.3155716987922328,0.4906567015750903,0.7075476425001777,0.43836543,1.3571639,0.26730216,1.3624808
roztriedene/25/CFP_1.jpg,roztriedene/25/CFP_2.jpg,roztriedene/25/Deep_2.jpg,0.671255196259545,,0.6806692884675793,,0.4799635,1.1418816,0.4287546,1.3164539
roztriedene/26/CFP_1.jpg,roztriedene/26/CFP_2.jpg,roztriedene/26/Deep_2.jpg,0.5616433432440915,1.251357790453417,0.48221369721733554,0.62854753312382,0.87655526,1.3246236,0.70815384,1.4149914
roztriedene/27/CFP_1.jpg,roztriedene/27/CFP_2.jpg,roztriedene/27/Deep_2.jpg,0.6569443794196672,1.5392179200239862,0.6090629444936355,0.7033586368561732,0.8676441,1.4478602,0.7668205,1.4120897
roztriedene/28/CFP_1.jpg,roztriedene/28/CFP_2.jpg,roztriedene/28/Deep_2.jpg,0.6293007429432622,1.2682017597185176,0.6693663187863993,0.8534912553468993,0.6562021,1.4211441,0.6334076,1.3982736
roztriedene/29/CFP_1.jpg,roztriedene/29/CFP_2.jpg,roztriedene/29/Deep_2.jpg,0.6997655669377111,1.3553752952066653,0.6992222624630744,0.7390191926852,0.619837,1.2964795,0.6745555,1.3762343
roztriedene/30/CFP_1.jpg,roztriedene/30/CFP_2.jpg,roztriedene/30/Deep_2.jpg,0.6817250520202995,1.27737077567548,0.4786820076647892,0.6559524479841262,0.7968533,1.3947021,0.88498443,1.3857269
roztriedene/31/CFP_1.jpg,roztriedene/31/CFP_2.jpg,roztriedene/31/Deep_2.jpg,0.6106345533891303,1.0248230093025201,0.5775016516984958,0.611579654084506,0.6263556,1.1504711,0.6336151,1.3011672
roztriedene/32/CFP_1.jpg,roztriedene/32/CFP_2.jpg,roztriedene/32/Deep_2.jpg,0.7338232910118515,1.1184731275932698,0.6327264081227623,0.774222001335973,0.70052737,1.2416477,0.6920168,1.2872636
roztriedene/33/CFP_1.jpg,roztriedene/33/CFP_2.jpg,roztriedene/33/Deep_2.jpg,0.8484105285245375,1.5235055938013577,0.6536600441529811,0.7155691777933925,0.8574678,1.5022165,0.7957378,1.3099457
roztriedene/34/CFP_1.jpg,roztriedene/34/CFP_2.jpg,roztriedene/34/Deep_2.jpg,0.6757640574046021,1.4016015804367206,0.6131418275427316,0.7229761508835136,0.8255569,1.3502442,0.80399,1.3726941
roztriedene/35/CFP_1.jpg,roztriedene/35/CFP_2.jpg,roztriedene/35/Deep_2.jpg,0.5849176467241788,1.1812528547467678,0.717506334824145,0.8362868541099324,0.76277065,1.3272483,0.6387025,1.3556
roztriedene/36/CFP_1.jpg,roztriedene/36/CFP_2.jpg,roztriedene/36/Deep_2.jpg,0.6728709131878032,1.3092150238817777,0.6244054810867437,0.681911041552433,0.8150908,1.3728359,0.78507215,1.4106381
roztriedene/37/CFP_1.jpg,roztriedene/37/CFP_2.jpg,roztriedene/37/Deep_2.jpg,0.5216084841718734,1.2084828133521892,0.5659802278800664,0.6584934259871873,0.50645375,1.4901162,0.5889631,1.3995084
roztriedene/38/CFP_1.jpg,roztriedene/38/CFP_2.jpg,roztriedene/38/Deep_2.jpg,0.6783174287943673,1.2334568744918875,0.6965531060550951,0.6552838886574821,0.8239902,1.2784373,0.8105729,1.469632
roztriedene/39/CFP_1.jpg,roztriedene/39/CFP_2.jpg,roztriedene/39/Deep_2.jpg,0.5526772704404325,1.2208224203308788,0.5044116355499991,0.5636618979704863,0.72917867,1.3063062,0.76703453,1.4316344
roztriedene/40/CFP_1.jpg,roztriedene/40/CFP_2.jpg,roztriedene/40/Deep_2.jpg,0.7116703049625599,1.4786407148858876,0.5504078058879068,0.5210434807301473,0.7043785,1.4390985,0.7422603,1.3893638
roztriedene/41/CFP_1.jpg,roztriedene/41/CFP_2.jpg,roztriedene/41/Deep_2.jpg,0.6783022402480483,1.1706310481911828,0.7326028580447344,0.7218299567825155,0.8273526,1.2808332,0.80223244,1.3283088
roztriedene/42/CFP_1.jpg,roztriedene/42/CFP_2.jpg,roztriedene/42/Deep_2.jpg,0.7081676597648406,1.2436527594089513,0.6127082806067589,0.6907117684082551,0.7527108,1.3460004,0.64899266,1.4017067
roztriedene/43/CFP_1.jpg,roztriedene/43/CFP_2.jpg,roztriedene/43/Deep_2.jpg,0.324443821411465,1.2292031704266888,0.3658064933813297,0.8534000814533095,0.33085087,1.2658089,0.26257253,1.3026992
roztriedene/44/CFP_1.jpg,roztriedene/44/CFP_2.jpg,roztriedene/44/Deep_2.jpg,0.6366075328704296,1.393065656322378,0.4104954202556927,0.4894166065302884,0.7708667,1.358931,0.6749878,1.4132309
roztriedene/45/CFP_1.jpg,roztriedene/45/CFP_2.jpg,roztriedene/45/Deep_2.jpg,0.5080873103237462,1.2932243239126184,0.45331862792921285,0.6179983972558493,0.7552877,1.3173455,0.692699,1.3903989
roztriedene/46/CFP_1.jpg,roztriedene/46/CFP_2.jpg,roztriedene/46/Deep_2.jpg,0.8385462318616075,1.3912288643537367,0.5073693179818121,0.657761186688708,0.7371493,1.3133197,0.8692812,1.3495864
roztriedene/47/CFP_1.jpg,roztriedene/47/CFP_2.jpg,roztriedene/47/Deep_2.jpg,0.868095714567641,1.3412008540818419,0.3754471375239968,0.5110231519264679,0.9947896,1.2141006,0.872974,1.255245
roztriedene/48/CFP_1.jpg,roztriedene/48/CFP_2.jpg,roztriedene/48/Deep_2.jpg,0.30961979220544655,1.243899722075553,0.4005212932998404,0.7062089592474317,0.34521633,1.3556019,0.36759672,1.3752015
roztriedene/49/CFP_1.jpg,roztriedene/49/CFP_2.jpg,roztriedene/49/Deep_2.jpg,0.3715970753372823,1.1880190981838974,0.412809099438123,0.7040411847368226,0.35904068,1.309007,0.29650515,1.2653702
roztriedene/50/CFP_1.jpg,roztriedene/50/CFP_2.jpg,roztriedene/50/Deep_2.jpg,0.793155870340266,1.4997227567996025,0.6164202962162582,0.6375409702613429,0.85313475,1.3654332,0.9030763,1.389799
roztriedene/51/CFP_1.jpg,roztriedene/51/CFP_2.jpg,roztriedene/51/Deep_2.jpg,0.5975186681853529,1.5670676775500212,0.5709797957504031,0.6319547586585194,0.6119208,1.5155143,0.6777115,1.3650413
roztriedene/52/CFP_1.jpg,roztriedene/52/CFP_2.jpg,roztriedene/52/Deep_2.jpg,0.7403831987627726,1.1077308759640725,0.6410582088820321,0.5950268651189146,0.6464286,1.2679396,0.66748005,1.3829969
roztriedene/53/CFP_1.jpg,roztriedene/53/CFP_2.jpg,roztriedene/53/Deep_2.jpg,0.6533319122987346,1.3638358364633916,0.41286416372373774,0.6076859606248327,0.6502264,1.3235354,0.6465623,1.3622695
roztriedene/54/CFP_1.jpg,roztriedene/54/CFP_2.jpg,roztriedene/54/Deep_2.jpg,0.5678570221214145,1.3498263270478255,0.7485774898931871,0.895457131267715,0.64147645,1.2716093,0.6022843,1.2393934
roztriedene/55/CFP_1.jpg,roztriedene/55/CFP_2.jpg,roztriedene/55/Deep_2.jpg,0.8162821749523129,1.4920980055315844,0.607103594928502,0.7724743346961997,0.83550745,1.3313963,0.8288907,1.4162662
roztriedene/56/CFP_1.jpg,roztriedene/56/CFP_2.jpg,roztriedene/56/Deep_2.jpg,0.7725180112307207,1.565533259858278,0.5127477084148054,0.6348053495771919,0.84664404,1.4437257,0.79960644,1.406995
roztriedene/57/CFP_1.jpg,roztriedene/57/CFP_2.jpg,roztriedene/57/Deep_2.jpg,0.4854370309199817,1.4162214650187945,0.6591821424530155,0.6773051296899248,0.559697,1.2243471,0.69483453,1.3136421
roztriedene/58/CFP_1.jpg,roztriedene/58/CFP_2.jpg,roztriedene/58/Deep_2.jpg,0.5696723834195503,1.48414523390161,0.4944623297982595,0.5438161375031576,0.611184,1.4381595,0.60095954,1.3946761
roztriedene/59/CFP_1.jpg,roztriedene/59/CFP_2.jpg,roztriedene/59/Deep_2.jpg,0.4559059861328196,1.530785457410238,0.4627424390501304,0.526832821541722,0.4109377,1.3891783,0.5215768,1.365159
roztriedene/60/CFP_1.jpg,roztriedene/60/CFP_2.jpg,roztriedene/60/Deep_2.jpg,0.7221863286396172,1.323434123702184,0.6553937691673533,0.8014783091605091,0.6614731,1.3452404,0.63198143,1.3018633
roztriedene/61/CFP_1.jpg,roztriedene/61/CFP_2.jpg,roztriedene/61/Deep_2.jpg,0.7571527848758076,1.0376060507319795,0.7235312722319618,0.7941128703043044,0.98191524,1.1505554,0.81719404,1.2927932
roztriedene/62/CFP_1.jpg,roztriedene/62/CFP_2.jpg,roztriedene/62/Deep_2.jpg,0.7985508309185353,1.1014884888765013,0.5179801928547952,0.5236554826529732,0.6716748,1.2346125,0.65628177,1.2431245
roztriedene/63/CFP_1.jpg,roztriedene/63/CFP_2.jpg,roztriedene/63/Deep_2.jpg,0.7207671206017907,1.2088034069666334,0.5185387179636052,0.6148436941496248,0.69717705,1.377089,0.7421051,1.3931173
roztriedene/64/CFP_1.jpg,roztriedene/64/CFP_2.jpg,roztriedene/64/Deep_2.jpg,0.4651758568712942,1.1773766221783226,0.4540677139579511,0.5669581585310824,0.55018777,1.2137214,0.58545375,1.3453795
roztriedene/65/CFP_1.jpg,roztriedene/65/CFP_2.jpg,roztriedene/65/Deep_2.jpg,0.7781178135715612,1.2691322181522084,0.5792307520850013,0.6361447745892488,0.7543328,1.4067259,0.70767385,1.393919
roztriedene/66/CFP_1.jpg,roztriedene/66/CFP_2.jpg,roztriedene/66/Deep_2.jpg,0.7040082287963161,1.0162423689944395,0.7058759321520223,0.7282142936100199,0.67571276,1.0890577,0.78907233,1.2940962
roztriedene/67/CFP_1.jpg,roztriedene/67/CFP_2.jpg,roztriedene/67/Deep_2.jpg,0.7055885871737526,1.251314426002776,0.6626425309977038,0.6672182345299013,0.8628611,1.3187357,0.7391469,1.3444091
roztriedene/68/CFP_1.jpg,roztriedene/68/CFP_2.jpg,roztriedene/68/Deep_2.jpg,0.9370387552855358,1.3840557885371054,0.7651625847627921,0.7936399058715947,0.7429185,1.4812348,0.73618364,1.4666693
roztriedene/69/CFP_1.jpg,roztriedene/69/CFP_2.jpg,roztriedene/69/Deep_2.jpg,0.9529790907986749,1.2523939799743684,0.7782823690136693,0.7640932171238658,1.0120047,1.3232598,0.87197703,1.5096339
roztriedene/70/CFP_1.jpg,roztriedene/70/CFP_2.jpg,roztriedene/70/Deep_2.jpg,0.7480903115282623,1.096715996728279,0.5076362197749196,0.6185680891310039,0.8145058,1.213668,0.7921991,1.3836986
roztriedene/71/CFP_1.jpg,roztriedene/71/CFP_2.jpg,roztriedene/71/Deep_2.jpg,0.8300635122295682,1.402214289912504,0.7855820701061057,0.7230723043965636,0.8398761,1.4880623,0.7215096,1.395224
roztriedene/72/CFP_1.jpg,roztriedene/72/CFP_2.jpg,roztriedene/72/Deep_2.jpg,0.45619425800288615,1.448754014999009,0.5313482506786595,0.6646252668124587,0.6879539,1.3859885,0.60164726,1.4607579
roztriedene/73/CFP_1.jpg,roztriedene/73/CFP_2.jpg,roztriedene/73/Deep_2.jpg,0.5571588813738556,1.0462761382972945,0.6922743043928479,0.891219723670573,0.64160144,1.1165072,0.71744055,1.2254755
roztriedene/74/CFP_1.jpg,roztriedene/74/CFP_2.jpg,roztriedene/74/Deep_2.jpg,0.763913518060499,1.359249370186241,0.5926997044261486,0.7221191439814802,0.61137617,1.427225,0.55599546,1.3984715
roztriedene/75/CFP_1.jpg,roztriedene/75/CFP_2.jpg,roztriedene/75/Deep_2.jpg,0.7842436128185916,1.395313522780779,0.677272380768769,0.776883081789096,0.814472,1.4450685,0.7822317,1.3951143
roztriedene/76/CFP_1.jpg,roztriedene/76/CFP_2.jpg,roztriedene/76/Deep_2.jpg,,1.3076770121633436,,0.7658636575702452,0.89546436,1.4057207,0.7685992,1.36788
roztriedene/77/CFP_1.jpg,roztriedene/77/CFP_2.jpg,roztriedene/77/Deep_2.jpg,0.9517551972871855,1.2665811718312954,0.6021306068297795,0.6497742318738586,1.0102477,1.2744348,1.0515993,1.4332447
roztriedene/78/CFP_1.jpg,roztriedene/78/CFP_2.jpg,roztriedene/78/Deep_2.jpg,0.5726666308300556,1.395606367557551,0.5610236730377671,0.6702238865330192,0.68711674,1.5524471,0.6651553,1.4364942
roztriedene/79/CFP_1.jpg,roztriedene/79/CFP_2.jpg,roztriedene/79/Deep_2.jpg,0.5820417045949073,1.2470378357588692,0.40059551935449245,0.44274979884149884,0.69218194,1.3086357,0.80683935,1.3144591
roztriedene/80/CFP_1.jpg,roztriedene/80/CFP_2.jpg,roztriedene/80/Deep_2.jpg,0.8337671253183995,1.3455226104690512,0.768101060113113,0.7939269762983241,0.9212918,1.1978962,0.81108147,1.3353987
roztriedene/81/CFP_1.jpg,roztriedene/81/CFP_2.jpg,roztriedene/81/Deep_2.jpg,0.725200844025737,1.3318861591448594,0.5875894864269245,0.5845578208699077,0.78584146,1.331158,0.7402743,1.3754594
roztriedene/82/CFP_1.jpg,roztriedene/82/CFP_2.jpg,roztriedene/82/Deep_2.jpg,1.5481780293665774,1.2400720139556707,0.8630982036601401,0.8783766139673767,1.063758,1.3787925,0.98232317,1.3200563
roztriedene/83/CFP_1.jpg,roztriedene/83/CFP_2.jpg,roztriedene/83/Deep_2.jpg,0.41233237007038576,1.261288792891331,0.6426521003724961,0.8261658853818551,0.547201,1.2929049,0.44788596,1.3304851
roztriedene/84/CFP_1.jpg,roztriedene/84/CFP_2.jpg,roztriedene/84/Deep_2.jpg,0.608167217926596,1.3530847231895773,0.6155871615280871,0.6612083458671184,0.6357389,1.2933623,0.5606442,1.3537624
roztriedene/85/CFP_1.jpg,roztriedene/85/CFP_2.jpg,roztriedene/85/Deep_2.jpg,0.6587153137477486,1.3833392156902735,0.5237181640463208,0.6738568144950222,0.5573532,1.3448966,0.5452526,1.4575225
roztriedene/86/CFP_1.jpg,roztriedene/86/CFP_2.jpg,roztriedene/86/Deep_2.jpg,0.6151159199704118,1.2081659437688201,0.5483050247381795,0.7498196262381025,0.75629777,1.2981485,0.6752331,1.2419956
roztriedene/87/CFP_1.jpg,roztriedene/87/CFP_2.jpg,roztriedene/87/Deep_2.jpg,0.6249787832624132,1.4371480919420532,0.5572322498287143,0.6667477866846585,0.7166608,1.3736535,0.7066842,1.3538604
roztriedene/88/CFP_1.jpg,roztriedene/88/CFP_2.jpg,roztriedene/88/Deep_2.jpg,0.6083320947124067,1.398491540741653,0.6491566144023824,0.7655010334573193,0.5966712,1.3121158,0.58313334,1.3240359
roztriedene/89/CFP_1.jpg,roztriedene/89/CFP_2.jpg,roztriedene/89/Deep_2.jpg,0.8718119875225037,1.3584807442429643,0.6203884810769021,0.5966071519269245,0.9287128,1.4019272,0.88476795,1.4333639
roztriedene/90/CFP_1.jpg,roztriedene/90/CFP_2.jpg,roztriedene/90/Deep_2.jpg,0.8103299436573059,1.376951364607259,0.7041285110464189,0.7811446413886177,0.6876243,1.2747946,0.677791,1.4497911
roztriedene/91/CFP_1.jpg,roztriedene/91/CFP_2.jpg,roztriedene/91/Deep_2.jpg,0.42929737717552396,1.3193624930210814,0.34927053514338924,0.4855786246168738,0.6331237,1.2664468,0.47601712,1.3010254
roztriedene/92/CFP_1.jpg,roztriedene/92/CFP_2.jpg,roztriedene/92/Deep_2.jpg,0.8016950078974671,1.3115671612582773,0.6600848709027862,0.5924339014085002,0.79290736,1.4259043,0.58987623,1.2255062
roztriedene/93/CFP_1.jpg,roztriedene/93/CFP_2.jpg,roztriedene/93/Deep_2.jpg,0.4905822624499265,1.4860800593292856,0.45802724449725085,0.5355997886948924,0.7276888,1.4220837,0.6279581,1.3925134
roztriedene/94/CFP_1.jpg,roztriedene/94/CFP_2.jpg,roztriedene/94/Deep_2.jpg,0.7232055475695622,1.4285586959944576,0.7861161220770433,0.7814275758424711,0.9364125,1.3232244,0.9040352,1.3100386
roztriedene/95/CFP_1.jpg,roztriedene/95/CFP_2.jpg,roztriedene/95/Deep_2.jpg,0.7064354493738357,1.222921889089253,0.6066372428734653,0.6762567695863094,0.8313814,1.350812,0.7546624,1.30815
roztriedene/96/CFP_1.jpg,roztriedene/96/CFP_2.jpg,roztriedene/96/Deep_2.jpg,0.7819642376772932,1.4317568290384668,0.5354968059686629,0.6482763541410991,0.7293738,1.405208,0.740074,1.3413881
roztriedene/97/CFP_1.jpg,roztriedene/97/CFP_2.jpg,roztriedene/97/Deep_2.jpg,0.7173312873957287,1.4584815601453758,0.7027400275055606,0.7339954599914273,0.71953416,1.491565,0.72442704,1.458416
roztriedene/98/CFP_1.jpg,roztriedene/98/CFP_2.jpg,roztriedene/98/Deep_2.jpg,0.6689391708475259,1.2485615219141954,0.6709193534766728,0.7044888664092231,0.84434515,1.3639915,0.79480475,1.3940623
roztriedene/99/CFP_1.jpg,roztriedene/99/CFP_2.jpg,roztriedene/99/Deep_2.jpg,,,,,0.7994894,1.4925984,0.6350795,1.4048507
roztriedene/100/CFP_1.jpg,roztriedene/100/CFP_2.jpg,roztriedene/100/Deep_2.jpg,0.9567058589785644,1.3238951937564307,0.7071745952576353,0.6734877311943748,0.8349043,1.2773594,0.78621596,1.2685823
roztriedene/101/CFP_1.jpg,roztriedene/101/CFP_2.jpg,roztriedene/101/Deep_2.jpg,0.7703193632560464,1.3035849437226736,0.9170667322994762,0.9320139294336295,0.97315806,1.3024441,0.7874489,1.4161876
roztriedene/102/CFP_1.jpg,roztriedene/102/CFP_2.jpg,roztriedene/102/Deep_2.jpg,0.500247839398884,1.486977396602072,0.5234355238878055,0.7024245741146439,0.7394694,1.3603569,0.56607467,1.4698488
roztriedene/103/CFP_1.jpg,roztriedene/103/CFP_2.jpg,roztriedene/103/Deep_2.jpg,0.5964195115494066,1.2751394382560797,0.46566530315417975,0.6171734757814757,0.7145652,1.2950944,0.80580217,1.4166023
roztriedene/104/CFP_1.jpg,roztriedene/104/CFP_2.jpg,roztriedene/104/Deep_2.jpg,0.3616822971283091,1.2065343618210331,0.563097163972291,0.6083367398135342,0.43646622,1.3140991,0.45097032,1.4444642
roztriedene/105/CFP_1.jpg,roztriedene/105/CFP_2.jpg,roztriedene/105/Deep_2.jpg,0.7560589724628405,1.0996950434369728,0.7906753543100973,0.8347018662732215,0.67142415,1.1485753,0.7775728,1.229057
roztriedene/106/CFP_1.jpg,roztriedene/106/CFP_2.jpg,roztriedene/106/Deep_2.jpg,1.3957417097812008,1.3471791758729477,1.0111273593807213,0.7290225032877851,1.0018265,1.3800571,0.93111044,1.3570163
roztriedene/107/CFP_1.jpg,roztriedene/107/CFP_2.jpg,roztriedene/107/Deep_2.jpg,0.7888035550102888,1.132637008450057,0.40289153825255275,0.418188460612939,0.6835464,1.3184772,0.72711927,1.3507799
roztriedene/108/CFP_1.jpg,roztriedene/108/CFP_2.jpg,roztriedene/108/Deep_2.jpg,0.5475146657803173,1.119285693980516,0.32523344664922604,0.40664651905718363,0.68459284,1.2814918,0.6703233,1.421798
roztriedene/109/CFP_1.jpg,roztriedene/109/CFP_2.jpg,roztriedene/109/Deep_2.jpg,0.5860298421161791,1.2191290571586575,0.5419791993903766,0.5989367350265432,0.61427504,1.2946335,0.6332253,1.2966706
roztriedene/110/CFP_1.jpg,roztriedene/110/CFP_2.jpg,roztriedene/110/Deep_2.jpg,0.8707090114084243,1.2107226677157261,0.5987723188010043,0.6409788508673058,1.0459013,1.3140975,0.85283124,1.3470732
roztriedene/111/CFP_1.jpg,roztriedene/111/CFP_2.jpg,roztriedene/111/Deep_2.jpg,0.8725119725314208,1.4483566466831834,0.5832890801182538,0.6769282032488996,0.895896,1.4267625,0.7487707,1.4463644
roztriedene/112/CFP_1.jpg,roztriedene/112/CFP_2.jpg,roztriedene/112/Deep_2.jpg,0.6232167487071183,1.156879663551755,0.4701627060839343,0.5320258206677305,0.8456593,1.2152416,0.76174104,1.3629878
roztriedene/113/CFP_1.jpg,roztriedene/113/CFP_2.jpg,roztriedene/113/Deep_2.jpg,0.8158490961736088,1.2851057725765487,0.49502567168600636,0.5944844646661549,0.8165098,1.2101355,0.80892575,1.3360177
roztriedene/114/CFP_1.jpg,roztriedene/114/CFP_2.jpg,roztriedene/114/Deep_2.jpg,0.6457473598204734,0.9418824080037511,0.5926380613495871,0.6017131585679429,0.7598183,1.1525441,0.738822,1.2689202
roztriedene/115/CFP_1.jpg,roztriedene/115/CFP_2.jpg,roztriedene/115/Deep_2.jpg,0.8722669104461225,1.4285627738775504,0.7414630375987528,0.8230667979829519,0.7568002,1.2416222,0.6992124,1.2770967
roztriedene/116/CFP_1.jpg,roztriedene/116/CFP_2.jpg,roztriedene/116/Deep_2.jpg,0.6256684582272231,0.8909544798637612,0.5189128964761887,0.5544368648030105,0.6059326,1.2223632,0.682217,1.3000188
roztriedene/117/CFP_1.jpg,roztriedene/117/CFP_2.jpg,roztriedene/117/Deep_2.jpg,0.4279144923649158,1.0147705201694093,0.6092514818206047,0.6323061802959192,0.55909365,1.251998,0.53000134,1.3103744
roztriedene/118/CFP_1.jpg,roztriedene/118/CFP_2.jpg,roztriedene/118/Deep_2.jpg,0.5522424500680286,1.133378603859894,0.7528213848313149,0.8241122674635842,0.7656599,1.1259514,0.72256,1.190771
roztriedene/119/CFP_1.jpg,roztriedene/119/CFP_2.jpg,roztriedene/119/Deep_2.jpg,0.56076921497067,1.2980153698641583,0.6635778393058646,0.7543615956499015,0.6009471,1.2298789,0.63118416,1.3173999
roztriedene/120/CFP_1.jpg,roztriedene/120/CFP_2.jpg,roztriedene/120/Deep_2.jpg,0.681865931605181,1.281941947415571,0.5821568269441736,0.6910334426519158,0.86694765,1.3144063,0.81594765,1.4263569
roztriedene/121/CFP_1.jpg,roztriedene/121/CFP_2.jpg,roztriedene/121/Deep_2.jpg,0.9532296457516385,1.2018824479854164,0.827818787373869,0.8488634688775372,0.927953,1.2611606,0.97993374,1.3814636
roztriedene/122/CFP_1.jpg,roztriedene/122/CFP_2.jpg,roztriedene/122/Deep_2.jpg,0.5871578036954732,1.1061329268221514,0.6194606227119244,0.7040645087222934,0.7183034,1.337493,0.60160315,1.2941897
roztriedene/123/CFP_1.jpg,roztriedene/123/CFP_2.jpg,roztriedene/123/Deep_2.jpg,0.5445082565796645,1.3769016431362395,0.6031913850132311,0.6254735230604702,0.66730946,1.4535908,0.754477,1.4480278
