img1,img2,deepfake,FaceNet_genuine,FaceNet_fake,DeepFace_genuine,DeepFace_fake,Arcface_genuine,Arcface_fake
roztriedene/14/CFP_1.jpg,roztriedene/14/CFP_2.jpg,roztriedene/14/Deep_2.jpg,0.43277012575559826,0.9338623192064984,0.3961138204757293,0.4079014994293534,0.20807914478290757,0.9751805398995312
roztriedene/15/CFP_1.jpg,roztriedene/15/CFP_2.jpg,roztriedene/15/Deep_2.jpg,,0.7184541227736976,,0.28838299641652665,,0.7480430839306461
roztriedene/16/CFP_1.jpg,roztriedene/16/CFP_2.jpg,roztriedene/16/Deep_2.jpg,0.377812440559263,0.9532234676617316,0.2533502445459819,0.3259931201781071,0.6562918783880597,0.9607719512415718
roztriedene/17/CFP_1.jpg,roztriedene/17/CFP_2.jpg,roztriedene/17/Deep_2.jpg,0.3162069188822846,1.0405985555891084,0.1832486642053397,0.14179324126902482,0.3377131996805842,1.0912490242890651
roztriedene/18/CFP_1.jpg,roztriedene/18/CFP_2.jpg,roztriedene/18/Deep_2.jpg,0.1902929503888735,0.9947497057874679,0.08206342102499575,0.11217467493338595,0.27357637605429563,0.8946073808850605
roztriedene/19/CFP_1.jpg,roztriedene/19/CFP_2.jpg,roztriedene/19/Deep_2.jpg,0.19109949093018097,0.8071480257971393,0.14311842358697568,0.3080407884873546,0.37633544456296086,0.7760218552373027
roztriedene/20/CFP_1.jpg,roztriedene/20/CFP_2.jpg,roztriedene/20/Deep_2.jpg,0.23626726494642503,0.8133549395766915,0.32470737607045386,0.3188119082186267,0.24925057327081246,0.8055651225985776
roztriedene/21/CFP_1.jpg,roztriedene/21/CFP_2.jpg,roztriedene/21/Deep_2.jpg,0.27929100002539153,1.116147146887192,0.1256537769471321,0.1979215005508731,0.3452879854424947,0.9591652089235894
roztriedene/22/CFP_1.jpg,roztriedene/22/CFP_2.jpg,roztriedene/22/Deep_2.jpg,0.09516997291440044,1.0623392852745015,0.06750827519814195,0.17522274002916505,0.15540538753402866,1.0127333942049634
roztriedene/23/CFP_1.jpg,roztriedene/23/CFP_2.jpg,roztriedene/23/Deep_2.jpg,0.2257978840175472,0.8344098551152197,0.1517349264384651,0.24501028513074607,0.3253044699387174,0.7899880013477198
roztriedene/24/CFP_1.jpg,roztriedene/24/CFP_2.jpg,roztriedene/24/Deep_2.jpg,0.03608803552468465,0.8653644473315408,0.12037199940027354,0.2503118332037795,0.10789979992238441,0.8588520639111257
roztriedene/25/CFP_1.jpg,roztriedene/25/CFP_2.jpg,roztriedene/25/Deep_2.jpg,0.22529176925272,,0.23165534013148015,,0.24671830388269855,
roztriedene/26/CFP_1.jpg,roztriedene/26/CFP_2.jpg,roztriedene/26/Deep_2.jpg,0.15772162250519994,0.7829481598642287,0.11626502489200585,0.19753600069801958,0.3002477837461367,0.7821003140213392
roztriedene/27/CFP_1.jpg,roztriedene/27/CFP_2.jpg,roztriedene/27/Deep_2.jpg,0.2157879588255459,1.1845959026614832,0.18547883517762864,0.2473566860200872,0.37302600071409087,0.9625475071551899
roztriedene/28/CFP_1.jpg,roztriedene/28/CFP_2.jpg,roztriedene/28/Deep_2.jpg,0.19800971253447097,0.8041678516765723,0.22402563436282785,0.36422366147681295,0.24187756927085613,0.9629492329565827
roztriedene/29/CFP_1.jpg,roztriedene/29/CFP_2.jpg,roztriedene/29/Deep_2.jpg,0.2448359243358279,0.9185210954282776,0.2444558861619902,0.2730746835785425,0.5118153433895691,0.964667121568654
roztriedene/30/CFP_1.jpg,roztriedene/30/CFP_2.jpg,roztriedene/30/Deep_2.jpg,0.2323745232760399,0.8158380492748886,0.11456823223099666,0.21513680700818372,0.4408185539346329,1.0179938612029702
roztriedene/31/CFP_1.jpg,roztriedene/31/CFP_2.jpg,roztriedene/31/Deep_2.jpg,0.1864372788963713,0.5251311001979364,0.16675407885724547,0.1870148366450619,0.2748901983728773,0.7175989998231328
roztriedene/32/CFP_1.jpg,roztriedene/32/CFP_2.jpg,roztriedene/32/Deep_2.jpg,0.26924831121573223,0.6254910685741353,0.20017135376796624,0.2997098536763396,0.34260156973384837,0.8491868619661087
roztriedene/33/CFP_1.jpg,roztriedene/33/CFP_2.jpg,roztriedene/33/Deep_2.jpg,0.3599002124556423,1.1605346471720137,0.2136357266610388,0.25601962410395573,0.3790530126363362,1.0230880404504863
roztriedene/34/CFP_1.jpg,roztriedene/34/CFP_2.jpg,roztriedene/34/Deep_2.jpg,0.22832853063996528,0.9822434951413567,0.18797145034122043,0.26134725737317055,0.4092939072789805,0.9460847561170449
roztriedene/35/CFP_1.jpg,roztriedene/35/CFP_2.jpg,roztriedene/35/Deep_2.jpg,0.17106432672467553,0.6976791534236941,0.2574076702563889,0.3496878511785436,0.40204994805136685,0.8499718676745887
roztriedene/36/CFP_1.jpg,roztriedene/36/CFP_2.jpg,roztriedene/36/Deep_2.jpg,0.22637763290709423,0.8570219893788816,0.19494110240558393,0.23250133429556186,0.41160446342599544,0.9743631781213347
roztriedene/37/CFP_1.jpg,roztriedene/37/CFP_2.jpg,roztriedene/37/Deep_2.jpg,0.1360377053800399,0.7302153550838113,0.16016680917558623,0.21680679603417163,0.1991732481680345,0.8146214108732164
roztriedene/38/CFP_1.jpg,roztriedene/38/CFP_2.jpg,roztriedene/38/Deep_2.jpg,0.23005726710310082,0.7607079306156478,0.24259311477750023,0.21469848736703556,0.3527683154617012,0.8857600336040857
roztriedene/39/CFP_1.jpg,roztriedene/39/CFP_2.jpg,roztriedene/39/Deep_2.jpg,0.15272608263074328,0.7452036909912724,0.1272155490391127,0.1588573676118451,0.3405865989688268,0.922761866569329
roztriedene/40/CFP_1.jpg,roztriedene/40/CFP_2.jpg,roztriedene/40/Deep_2.jpg,0.2532373114827514,1.0931891818591244,0.15147437639116967,0.13574315440569362,0.27216173361350693,0.9795631238987452
roztriedene/41/CFP_1.jpg,roztriedene/41/CFP_2.jpg,roztriedene/41/Deep_2.jpg,0.2300469645627603,0.6851885254945937,0.26835347380765673,0.2605192432543241,0.4614174137978767,0.8592253389037684
roztriedene/42/CFP_1.jpg,roztriedene/42/CFP_2.jpg,roztriedene/42/Deep_2.jpg,0.25075071716840547,0.7733360929927495,0.18770571856204532,0.2385413735088293,0.408335915724338,0.9986157560907616
roztriedene/43/CFP_1.jpg,roztriedene/43/CFP_2.jpg,roztriedene/43/Deep_2.jpg,0.05263189662603707,0.7554702170935118,0.06690719529997236,0.3641458495122577,0.06632008971368208,0.8233882939508496
roztriedene/44/CFP_1.jpg,roztriedene/44/CFP_2.jpg,roztriedene/44/Deep_2.jpg,0.20263457545368746,0.9703159614124487,0.08425324502544884,0.11976430737381161,0.398029282436167,1.0813349857892671
roztriedene/45/CFP_1.jpg,roztriedene/45/CFP_2.jpg,roztriedene/45/Deep_2.jpg,0.12907635745600954,0.8362145759796246,0.10274888921381198,0.19096100950539907,0.261844322290227,0.9165227152805793
roztriedene/46/CFP_1.jpg,roztriedene/46/CFP_2.jpg,roztriedene/46/Deep_2.jpg,0.3515798914846504,0.967758876505494,0.12871181241466445,0.21632488935706862,0.39056760161064785,0.9992892959954798
roztriedene/47/CFP_1.jpg,roztriedene/47/CFP_2.jpg,roztriedene/47/Deep_2.jpg,0.37679508482535184,0.899409865494931,0.07048027653748135,0.1305723309024307,0.49010566162804936,0.8388460047736742
roztriedene/48/CFP_1.jpg,roztriedene/48/CFP_2.jpg,roztriedene/48/Deep_2.jpg,0.047932207862671716,0.7736432592898186,0.08020865319328863,0.24936554706067027,0.0666032141241133,0.9198598802770475
roztriedene/49/CFP_1.jpg,roztriedene/49/CFP_2.jpg,roztriedene/49/Deep_2.jpg,0.06904219319961102,0.7056946888248403,0.08520567628945697,0.24783699490281452,0.06274645448679816,0.7641862143879634
roztriedene/50/CFP_1.jpg,roztriedene/50/CFP_2.jpg,roztriedene/50/Deep_2.jpg,0.31454811732761256,1.1245841736313,0.18998699079366976,0.2032292443808873,0.468583413007703,0.886671372789013
roztriedene/51/CFP_1.jpg,roztriedene/51/CFP_2.jpg,roztriedene/51/Deep_2.jpg,0.17851427941499876,1.2278505530110086,0.1630089635775861,0.19968340849557376,0.07759021869082583,0.8686941937242589
roztriedene/52/CFP_1.jpg,roztriedene/52/CFP_2.jpg,roztriedene/52/Deep_2.jpg,0.2740836405050976,0.6135338467820657,0.2054778135875197,0.1770284851066216,0.3927876374469327,0.9111647976836776
roztriedene/53/CFP_1.jpg,roztriedene/53/CFP_2.jpg,roztriedene/53/Deep_2.jpg,0.21342129381396047,0.9300240944108993,0.0852284088436508,0.1846411133702629,0.19558082590477577,0.8396160364835887
roztriedene/54/CFP_1.jpg,roztriedene/54/CFP_2.jpg,roztriedene/54/Deep_2.jpg,0.1612307987863003,0.9110155565957112,0.28018412918739244,0.4009217369691027,0.2221886537133707,0.8637663642840323
roztriedene/55/CFP_1.jpg,roztriedene/55/CFP_2.jpg,roztriedene/55/Deep_2.jpg,0.3331582945724392,1.1131782290556658,0.18428738748755513,0.29835829888216814,0.29785022589268784,0.8695272769253937
roztriedene/56/CFP_1.jpg,roztriedene/56/CFP_2.jpg,roztriedene/56/Deep_2.jpg,0.29839203883793386,1.2254471938612435,0.13145510624231715,0.20148891592591056,0.38348814709779666,0.9770623555466841
roztriedene/57/CFP_1.jpg,roztriedene/57/CFP_2.jpg,roztriedene/57/Deep_2.jpg,0.11782455549420345,1.0028416189899905,0.21726054846447362,0.22937111935214283,0.17432952706788807,0.9090529880444134
roztriedene/58/CFP_1.jpg,roztriedene/58/CFP_2.jpg,roztriedene/58/Deep_2.jpg,0.16226331221545554,1.1013435376564322,0.12224649779476116,0.14786799570442655,0.16787740024359976,0.9043671353762621
roztriedene/59/CFP_1.jpg,roztriedene/59/CFP_2.jpg,roztriedene/59/Deep_2.jpg,0.10392513409586923,1.1716520583093357,0.1070652824490319,0.13877641092680604,0.21162523460817118,1.0038545192652537
roztriedene/60/CFP_1.jpg,roztriedene/60/CFP_2.jpg,roztriedene/60/Deep_2.jpg,0.2607765466369848,0.875738939889684,0.21477049633169465,0.32118374002739414,0.3694029584067142,0.9206075446216133
roztriedene/61/CFP_1.jpg,roztriedene/61/CFP_2.jpg,roztriedene/61/Deep_2.jpg,0.28664016982259544,0.5383131582578076,0.26174875094880046,0.3153076253914705,0.3942953060273894,0.6561790362186524
roztriedene/62/CFP_1.jpg,roztriedene/62/CFP_2.jpg,roztriedene/62/Deep_2.jpg,0.3188417147803415,0.6066384455637192,0.13415174009494524,0.13710753225625916,0.24857715202235242,0.6795259689667306
roztriedene/63/CFP_1.jpg,roztriedene/63/CFP_2.jpg,roztriedene/63/Deep_2.jpg,0.25975262107029806,0.7306028383470704,0.13444120101366963,0.18901638411777866,0.3277591437312316,0.8935252318760442
roztriedene/64/CFP_1.jpg,roztriedene/64/CFP_2.jpg,roztriedene/64/Deep_2.jpg,0.10819428890797134,0.6931078552260184,0.10308874442949978,0.1607207767624781,0.19599350374787872,0.7522931920367022
roztriedene/65/CFP_1.jpg,roztriedene/65/CFP_2.jpg,roztriedene/65/Deep_2.jpg,0.30273366589869344,0.8053482935759725,0.16775413208047807,0.20234008711860307,0.3477004903018299,0.8857471850852869
roztriedene/66/CFP_1.jpg,roztriedene/66/CFP_2.jpg,roztriedene/66/Deep_2.jpg,0.247813793106463,0.5163742762697153,0.24913041579574313,0.26514802870897003,0.3549641634229579,0.5566580937270309
roztriedene/67/CFP_1.jpg,roztriedene/67/CFP_2.jpg,roztriedene/67/Deep_2.jpg,0.2489276271749261,0.7828938963613281,0.2195475619435212,0.2225900862445992,0.4583536016257197,0.8212688591957282
roztriedene/68/CFP_1.jpg,roztriedene/68/CFP_2.jpg,roztriedene/68/Deep_2.jpg,0.43902081445353314,0.9578052128915343,0.2927368905604383,0.31493215009593667,0.5007593012336291,0.9828577526008233
roztriedene/69/CFP_1.jpg,roztriedene/69/CFP_2.jpg,roztriedene/69/Deep_2.jpg,0.45408457374973465,0.7842453405380195,0.30286172295876457,0.29191922222734945,0.5094019223035019,0.8722355152325145
roztriedene/70/CFP_1.jpg,roztriedene/70/CFP_2.jpg,roztriedene/70/Deep_2.jpg,0.2798195571012263,0.6013929887398513,0.12884726581368533,0.19131324044559073,0.15853692858742585,0.7965163758826435
roztriedene/71/CFP_1.jpg,roztriedene/71/CFP_2.jpg,roztriedene/71/Deep_2.jpg,0.3445027171674432,0.9831024574174139,0.3085695944360971,0.2614167786926782,0.46762837350805453,0.8453656164357417
roztriedene/72/CFP_1.jpg,roztriedene/72/CFP_2.jpg,roztriedene/72/Deep_2.jpg,0.10405660051740173,1.0494440979878745,0.1411654817496356,0.2208633726427659,0.3949481433491149,1.0341174118134915
roztriedene/73/CFP_1.jpg,roztriedene/73/CFP_2.jpg,roztriedene/73/Deep_2.jpg,0.155213009546883,0.5473468787851496,0.23962185626130084,0.3971362979297264,0.3792795263507547,0.6358253663367013
roztriedene/74/CFP_1.jpg,roztriedene/74/CFP_2.jpg,roztriedene/74/Deep_2.jpg,0.2917819315377841,0.9237794251758463,0.17564646981342202,0.260728029052273,0.25569813914224826,0.9709956950927949
roztriedene/75/CFP_1.jpg,roztriedene/75/CFP_2.jpg,roztriedene/75/Deep_2.jpg,0.30751902212337856,0.9734499134274537,0.2293489388760983,0.3017736613850617,0.4947565936161158,0.9262024501862078
roztriedene/76/CFP_1.jpg,roztriedene/76/CFP_2.jpg,roztriedene/76/Deep_2.jpg,,0.8550095840702246,,0.29327357099343687,,0.8531880605251204
roztriedene/77/CFP_1.jpg,roztriedene/77/CFP_2.jpg,roztriedene/77/Deep_2.jpg,0.45291897778158474,0.8021139324187687,0.18128063384059934,0.21110327620363134,0.4999123424199221,0.8989180572678336
roztriedene/78/CFP_1.jpg,roztriedene/78/CFP_2.jpg,roztriedene/78/Deep_2.jpg,0.1639735350331234,0.973858566583591,0.15737378085439369,0.22460002903971277,0.13582140874433746,0.9974666537133371
roztriedene/79/CFP_1.jpg,roztriedene/79/CFP_2.jpg,roztriedene/79/Deep_2.jpg,0.16938627294387254,0.7775516819070819,0.0802383850634476,0.09801369218709355,0.33091135953527273,0.6387803927299451
roztriedene/80/CFP_1.jpg,roztriedene/80/CFP_2.jpg,roztriedene/80/Deep_2.jpg,0.3475838096308539,0.9052155476417251,0.2949896192734439,0.3151600218470999,0.3902145902860854,0.9508934196311216
roztriedene/81/CFP_1.jpg,roztriedene/81/CFP_2.jpg,roztriedene/81/Deep_2.jpg,0.2629581320878207,0.8869603704608229,0.17263070227972854,0.17085392297008783,0.2556137646854826,0.9659659898373842
roztriedene/82/CFP_1.jpg,roztriedene/82/CFP_2.jpg,roztriedene/82/Deep_2.jpg,1.1984276053066896,0.7688892998980366,0.37246925458068025,0.385772737982397,0.9846113342034067,0.9868487085019777
roztriedene/83/CFP_1.jpg,roztriedene/83/CFP_2.jpg,roztriedene/83/Deep_2.jpg,0.08500899170393061,0.7954247095366352,0.20650086105659038,0.34127503508439216,0.23214955919590197,0.9343664735106827
roztriedene/84/CFP_1.jpg,roztriedene/84/CFP_2.jpg,roztriedene/84/Deep_2.jpg,0.18493368248028796,0.9154191340645075,0.1894737767191037,0.21859823832216552,0.33240731456734784,0.9180370618990408
roztriedene/85/CFP_1.jpg,roztriedene/85/CFP_2.jpg,roztriedene/85/Deep_2.jpg,0.21695293228289725,0.9568136928332903,0.1371403576760245,0.2270415032206894,0.21704757227376537,0.8071870510566551
roztriedene/86/CFP_1.jpg,roztriedene/86/CFP_2.jpg,roztriedene/86/Deep_2.jpg,0.18918379750052305,0.7298324738414019,0.15031920007656785,0.28111473594592395,0.2875829187410932,0.6451088273149681
roztriedene/87/CFP_1.jpg,roztriedene/87/CFP_2.jpg,roztriedene/87/Deep_2.jpg,0.19529923976408325,1.0326973190863424,0.15525389012458524,0.22227630552444533,0.3551712190610544,0.8883207354432293
roztriedene/88/CFP_1.jpg,roztriedene/88/CFP_2.jpg,roztriedene/88/Deep_2.jpg,0.18503396872859235,0.9778892947629814,0.2107021550111815,0.29299591611211195,0.19513582979430089,0.7743796659711129
roztriedene/89/CFP_1.jpg,roztriedene/89/CFP_2.jpg,roztriedene/89/Deep_2.jpg,0.38002807079396883,0.922734966239459,0.19244093372645277,0.17797004686517803,0.5146802767079848,0.9820806733765849
roztriedene/90/CFP_1.jpg,roztriedene/90/CFP_2.jpg,roztriedene/90/Deep_2.jpg,0.32831730879382615,0.9479975302468966,0.2478984800342232,0.30509347538507603,0.2808773120080855,0.931466801670864
roztriedene/91/CFP_1.jpg,roztriedene/91/CFP_2.jpg,roztriedene/91/Deep_2.jpg,0.09214811902489206,0.8703586939954016,0.06099495335967464,0.11789330034240753,0.23240444608075927,0.7685876567692937
roztriedene/92/CFP_1.jpg,roztriedene/92/CFP_2.jpg,roztriedene/92/Deep_2.jpg,0.3213574428438598,0.860104209245548,0.217856018397374,0.1754889637690482,0.35097900139942817,0.7670874544362112
roztriedene/93/CFP_1.jpg,roztriedene/93/CFP_2.jpg,roztriedene/93/Deep_2.jpg,0.12033547811524425,1.1042169713680663,0.10489447835087207,0.14343356682500674,0.2092198795540159,0.9031880729875397
roztriedene/94/CFP_1.jpg,roztriedene/94/CFP_2.jpg,roztriedene/94/Deep_2.jpg,0.2615131320176951,1.0203899739506925,0.30898927869472437,0.30531452814352034,0.540220449940116,0.7991287146754465
roztriedene/95/CFP_1.jpg,roztriedene/95/CFP_2.jpg,roztriedene/95/Deep_2.jpg,0.24952552206600653,0.7477689734068136,0.18400437222055988,0.22866160920565526,0.3117712514510984,0.9011752186142924
roztriedene/96/CFP_1.jpg,roztriedene/96/CFP_2.jpg,roztriedene/96/Deep_2.jpg,0.3057340345031152,1.0249638087491428,0.14337841460131995,0.2101311156692378,0.5214000010967001,0.9931211204615269
roztriedene/97/CFP_1.jpg,roztriedene/97/CFP_2.jpg,roztriedene/97/Deep_2.jpg,0.25728208793840646,1.0635842306420444,0.246921773129258,0.2693746676440135,0.42252366257701723,1.0028430247211972
roztriedene/98/CFP_1.jpg,roztriedene/98/CFP_2.jpg,roztriedene/98/Deep_2.jpg,0.22373980714708763,0.779452937002346,0.22506638943477808,0.24815228144727597,0.3491674608840023,0.8312430482767759
roztriedene/99/CFP_1.jpg,roztriedene/99/CFP_2.jpg,roztriedene/99/Deep_2.jpg,,,,,,
roztriedene/100/CFP_1.jpg,roztriedene/100/CFP_2.jpg,roztriedene/100/Deep_2.jpg,0.4576430503019563,0.8763492420256884,0.2500479540889001,0.2267928620346732,0.3883445831106249,0.8245627996923357
roztriedene/101/CFP_1.jpg,roztriedene/101/CFP_2.jpg,roztriedene/101/Deep_2.jpg,0.2966959607036004,0.8496668527502231,0.42050569574521957,0.4343249823291574,0.5677886915030821,0.9990265284155929
roztriedene/102/CFP_1.jpg,roztriedene/102/CFP_2.jpg,roztriedene/102/Deep_2.jpg,0.1251239504116256,1.105550889002738,0.13699237383385054,0.24670014116006944,0.04994297692444727,1.003748667990785
roztriedene/103/CFP_1.jpg,roztriedene/103/CFP_2.jpg,roztriedene/103/Deep_2.jpg,0.17785811687841635,0.8129902934980151,0.10842208728083702,0.19045154960409383,0.3820849976959294,1.0340535700835825
roztriedene/104/CFP_1.jpg,roztriedene/104/CFP_2.jpg,roztriedene/104/Deep_2.jpg,0.06540704202800529,0.7278625831274441,0.15853920803681865,0.18503679450347976,0.18230531624290092,0.9599637278937686
roztriedene/105/CFP_1.jpg,roztriedene/105/CFP_2.jpg,roztriedene/105/Deep_2.jpg,0.285812584920783,0.6046645942799227,0.3125837579566987,0.34836360277999934,0.24983430718166655,0.8096011209541152
roztriedene/106/CFP_1.jpg,roztriedene/106/CFP_2.jpg,roztriedene/106/Deep_2.jpg,0.9740474602114749,0.9074458659528573,0.511189268444115,0.26573690514999426,0.9763616935002268,1.107337753266826
roztriedene/107/CFP_1.jpg,roztriedene/107/CFP_2.jpg,roztriedene/107/Deep_2.jpg,0.31110552419843496,0.6414332964553473,0.08116079579775404,0.08744079429490981,0.3133386505017913,0.6835850585588736
roztriedene/108/CFP_1.jpg,roztriedene/108/CFP_2.jpg,roztriedene/108/Deep_2.jpg,0.14988615462226618,0.6264002323747226,0.052888397409667554,0.08268069573066239,0.3187965130110638,0.8160226415303281
roztriedene/109/CFP_1.jpg,roztriedene/109/CFP_2.jpg,roztriedene/109/Deep_2.jpg,0.17171548792535674,0.7431378290042787,0.1468707262859167,0.17936260628212763,0.3058517551344191,0.8683593932338363
roztriedene/110/CFP_1.jpg,roztriedene/110/CFP_2.jpg,roztriedene/110/Deep_2.jpg,0.3790670912739177,0.7329246890603422,0.17926414488116593,0.20542694362958558,0.4858518561272863,0.9498162867154907
roztriedene/111/CFP_1.jpg,roztriedene/111/CFP_2.jpg,roztriedene/111/Deep_2.jpg,0.38063857110533506,1.0488684879956776,0.17011307549259913,0.22911589617689176,0.5359748789315513,1.0055213541451116
roztriedene/112/CFP_1.jpg,roztriedene/112/CFP_2.jpg,roztriedene/112/Deep_2.jpg,0.19419955793453558,0.6691852779698109,0.11052648509608409,0.14152573692858605,0.3904937617206541,0.9061544446607798
roztriedene/113/CFP_1.jpg,roztriedene/113/CFP_2.jpg,roztriedene/113/Deep_2.jpg,0.3328048738636471,0.825748423354784,0.12252520781409093,0.17670588936470233,0.49070330508287274,0.8133798352922983
roztriedene/114/CFP_1.jpg,roztriedene/114/CFP_2.jpg,roztriedene/114/Deep_2.jpg,0.20849482635755612,0.4435712352534723,0.17560993588009854,0.18102936259690527,0.33596650756611335,0.6755923045174334
roztriedene/115/CFP_1.jpg,roztriedene/115/CFP_2.jpg,roztriedene/115/Deep_2.jpg,0.3804247815296118,1.0203957994543604,0.2748837180625846,0.3387194769709544,0.4307040569233721,0.9770038263231018
roztriedene/116/CFP_1.jpg,roztriedene/116/CFP_2.jpg,roztriedene/116/Deep_2.jpg,0.19573050981021511,0.39689994259465255,0.1346352970646536,0.15370011852629573,0.28746325207914414,0.6950561690182824
roztriedene/117/CFP_1.jpg,roztriedene/117/CFP_2.jpg,roztriedene/117/Deep_2.jpg,0.09155540638796167,0.5148796043024467,0.1855936840503014,0.1999055528202076,0.24128808243191202,0.7842493423065794
roztriedene/118/CFP_1.jpg,roztriedene/118/CFP_2.jpg,roztriedene/118/Deep_2.jpg,0.15248586182856927,0.6422735298437013,0.2833700187296694,0.3395805146919849,0.3972068384894517,0.6764810814926517
roztriedene/119/CFP_1.jpg,roztriedene/119/CFP_2.jpg,roztriedene/119/Deep_2.jpg,0.15723105622941058,0.8424219502017938,0.22016777440891988,0.2845307084957327,0.26981008912698734,0.8693084137280069
roztriedene/120/CFP_1.jpg,roztriedene/120/CFP_2.jpg,roztriedene/120/Deep_2.jpg,0.23247057434190055,0.8216875782718134,0.1694532855788542,0.2387636094316793,0.07294708591114818,0.9131102933032249
roztriedene/121/CFP_1.jpg,roztriedene/121/CFP_2.jpg,roztriedene/121/Deep_2.jpg,0.45432337876989703,0.7222607093877087,0.3426419723645713,0.3602845943974029,0.42974759482992586,0.7668891689474302
roztriedene/122/CFP_1.jpg,roztriedene/122/CFP_2.jpg,roztriedene/122/Deep_2.jpg,0.1723771432202459,0.6117650259000695,0.1918657315453225,0.2478534162211823,0.3549448848913258,0.8643421690731601
roztriedene/123/CFP_1.jpg,roztriedene/123/CFP_2.jpg,roztriedene/123/Deep_2.jpg,0.14824462074171263,0.947929067435638,0.18191992347708996,0.19560856402483817,0.2706725070783158,0.8426844696940583
roztriedene/124/CFP_1.jpg,roztriedene/124/CFP_2.jpg,roztriedene/124/Deep_2.jpg,0.29307324799660595,1.1181005151686432,0.2239159333069074,0.22897499798314613,0.3944756650910808,1.0029086676489292
roztriedene/125/CFP_1.jpg,roztriedene/125/CFP_2.jpg,roztriedene/125/Deep_2.jpg,0.23893740550525333,0.7339666859918066,0.08738442501089116,0.11402987835343137,0.32036165628648505,0.8996977079647077
roztriedene/126/CFP_1.jpg,roztriedene/126/CFP_2.jpg,roztriedene/126/Deep_2.jpg,0.3297638028686809,0.45095551589505745,0.2101106384607926,0.20968698579615963,0.3362470869563413,0.8042121534190465
roztriedene/127/CFP_1.jpg,roztriedene/127/CFP_2.jpg,roztriedene/127/Deep_2.jpg,0.3258678914489399,0.5728029016580634,0.15489458776279685,0.13486107424154747,0.3249001883164939,0.7420648367072344
roztriedene/128/CFP_1.jpg,roztriedene/128/CFP_2.jpg,roztriedene/128/Deep_2.jpg,0.16060783706075044,0.8879485025037996,0.137212341328403,0.19762178813480846,0.3088445387942461,0.8247311784541034
roztriedene/129/CFP_1.jpg,roztriedene/129/CFP_2.jpg,roztriedene/129/Deep_2.jpg,0.17372847674098157,0.4563754138598667,0.19967556413593124,0.15742579379321742,0.3017691211515683,0.6588348621939317
roztriedene/130/CFP_1.jpg,roztriedene/130/CFP_2.jpg,roztriedene/130/Deep_2.jpg,0.3065471631762686,0.8886242682983146,0.1412081263266325,0.18747976732758687,0.20170258170574773,0.9504804391639221
